product_id,creator_id,status,name,note,description_list,description_detail,search_word,free_area,del_flg,create_date,update_date
48,1,1,七歳祝い着セット　着物は赤地、袴は緑(刺繍の背紋がついた袴姿),,着物は赤地で、可愛い刺繍の加賀紋(背紋)がついています。袴は緑白赤のぼかしです。袴姿も凛々しくてステキですね。,"着物は赤地で、可愛い刺繍の加賀紋(背紋)がついています。袴は緑白赤のぼかしです。袴姿も凛々しくてステキですね。<div id=""child_yuki""><div id=""yuki_read""><p>※こちらの商品は事前に肩上げを致しますので、お子様の裄丈(ゆきたけ)をお知らせ下さい。</p><p>(寸法の計り方:首のぐりぐりから肩に水平に手を挙げて手首のぐりぐりまで。お申し込みフォームの「その他お問合せ」欄にご記入ください)</p></div><!-- #yuki_read --></div><!-- #child_yuki .clearfix --><div class=""main_comment""><div style=""padding: 1em;margin-top:10px; border: 1px solid #F48686; background: #FEFCFC;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:1.25em; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div></div>",,,1,"2017-03-14 18:38:41","2017-03-14 18:38:41"
49,1,1,七歳祝い着セット　花・手まり,,"裾には赤を配し白地に絞りが施されていて,花や手まりの柄です。正絹のお祝い着です。","裾には赤を配し白地に絞りが施されていて,花や手まりの柄です。正絹のお祝い着です。<div id=""child_yuki""><div id=""yuki_read""><p>※こちらの商品は事前に肩上げを致しますので、お子様の裄丈(ゆきたけ)をお知らせ下さい。</p><p>(寸法の計り方:首のぐりぐりから肩に水平に手を挙げて手首のぐりぐりまで。お申し込みフォームの「その他お問合せ」欄にご記入ください)</p></div><!-- #yuki_read --></div><!-- #child_yuki .clearfix --><div class=""main_comment""><div style=""padding: 1em;margin-top:10px; border: 1px solid #F48686; background: #FEFCFC;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:1.25em; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div></div>",,,1,"2017-03-14 18:38:41","2017-03-14 18:38:41"
50,1,1,七歳祝い着セット　花・手まり,,鮮やかなブルーや赤のグラデーションが夢のようなお祝い着です。手まりや花の模様です。,"鮮やかなブルーや赤のグラデーションが夢のようなお祝い着です。手まりや花の模様です。<div id=""child_yuki""><div id=""yuki_read""><p>※こちらの商品は事前に肩上げを致しますので、お子様の裄丈(ゆきたけ)をお知らせ下さい。</p><p>(寸法の計り方:首のぐりぐりから肩に水平に手を挙げて手首のぐりぐりまで。お申し込みフォームの「その他お問合せ」欄にご記入ください)</p></div><!-- #yuki_read --></div><!-- #child_yuki .clearfix --><div class=""main_comment""><div style=""padding: 1em;margin-top:10px; border: 1px solid #F48686; background: #FEFCFC;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:1.25em; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div></div>",,,1,"2017-03-14 18:38:41","2017-03-14 18:38:41"
51,1,1,七歳祝い着セット　百合の花,,黒地に、大きな百合の花が描かれています。凛とした個性的なお嬢様にお似合いになりそうです。,"黒地に、大きな百合の花が描かれています。凛とした個性的なお嬢様にお似合いになりそうです。<div id=""child_yuki""><div id=""yuki_read""><p>※こちらの商品は事前に肩上げを致しますので、お子様の裄丈(ゆきたけ)をお知らせ下さい。</p><p>(寸法の計り方:首のぐりぐりから肩に水平に手を挙げて手首のぐりぐりまで。お申し込みフォームの「その他お問合せ」欄にご記入ください)</p></div><!-- #yuki_read --></div><!-- #child_yuki .clearfix --><div class=""main_comment""><div style=""padding: 1em;margin-top:10px; border: 1px solid #F48686; background: #FEFCFC;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:1.25em; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div></div>",,,1,"2017-03-14 18:38:41","2017-03-14 18:38:41"
52,1,1,浴衣(黒地・花),,黒地に撫子、桔梗、おみなえし、萩など秋の花が涼感を誘います。濃きくれない色に抽象柄の上質な帯を合わせ、帯び飾りで可愛くなりました。,"黒地に撫子、桔梗、おみなえし、萩など秋の花が涼感を誘います。濃きくれない色に抽象柄の上質な帯を合わせ、帯び飾りで可愛くなりました。。<div style=""padding: 1em;margin-top:10px; border: 1px solid #F48686; background: #FEFCFC;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:1.25em; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,1,"2017-03-14 18:38:41","2017-03-14 18:38:41"
53,1,1,浴衣(白地・蝶),,白地にぼたんと桜そして黒い蝶柄の浴衣です。蝶や花に施された金のラメがおしゃれ度をアップしています。赤地に象やキリン、猫、ラクダの模様が楽しい半幅帯を合わせました。,"白地にぼたんと桜そして黒い蝶柄の浴衣です。蝶や花に施された金のラメがおしゃれ度をアップしています。赤地に象やキリン、猫、ラクダの模様が楽しい半幅帯を合わせました。。<div style=""padding: 1em;margin-top:10px; border: 1px solid #F48686; background: #FEFCFC;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:1.25em; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,1,"2017-03-14 18:38:41","2017-03-14 18:38:41"
54,1,1,ゆかた(グレー・無地),,綿麻のグレー無地浴衣です。帯合わせはいろいろ工夫出来ますが、市松の兵児帯を後ろで華やかに結んで前はコサージュを飾りました。男性も自由な感性で浴衣を楽しんで頂きたいと考えています。サイズ=M,"綿麻のグレー無地浴衣です。帯合わせはいろいろ工夫出来ますが、市松の兵児帯を後ろで華やかに結んで前はコサージュを飾りました。男性も自由な感性で浴衣を楽しんで頂きたいと考えています。サイズ=M<div style=""padding: 1em;margin-top:10px; border: 1px solid #F48686; background: #FEFCFC;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:1.25em; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,1,"2017-03-14 18:38:41","2017-03-14 18:38:41"
55,1,1,ゆかた(無地・こげ茶)3L,,シックなこげ茶の浴衣です。おしゃれな瓢柄の角帯を合わせて、幅広い年齢層に対応可能です。,"シックなこげ茶の浴衣です。おしゃれな瓢柄の角帯を合わせて、幅広い年齢層に対応可能です。<div style=""padding: 1em;margin-top:10px; border: 1px solid #F48686; background: #FEFCFC;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:1.25em; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,1,"2017-03-14 18:38:41","2017-03-14 18:38:41"
56,1,1,ゆかた(無地・ベージュ)3L,,帯合わせを楽しめるベージュの無地の浴衣です。紺地の鯉模様の角帯でおしゃれなコーディネートになりました。,"帯合わせを楽しめるベージュの無地の浴衣です。紺地の鯉模様の角帯でおしゃれなコーディネートになりました。<div style=""padding: 1em;margin-top:10px; border: 1px solid #F48686; background: #FEFCFC;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:1.25em; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,1,"2017-03-14 18:38:41","2017-03-14 18:38:41"
57,1,1,ゆかた(紫・藤),,黒からグレーのグラデェーションの地に、白と赤紫の幻想的な藤の花模様の浴衣です。水色と白のリバーシブルー帯に「涼花」を活けてみました。(アクセサリー別途),"黒からグレーのグラデェーションの地に、白と赤紫の幻想的な藤の花模様の浴衣です。水色と白のリバーシブルー帯に「涼花」を活けてみました。(アクセサリー別途)<div style=""padding: 1em;margin-top:10px; border: 1px solid #F48686; background: #FEFCFC;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:1.25em; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,1,"2017-03-14 18:38:41","2017-03-14 18:38:41"
58,1,1,ゆかた(花),,真夏の太陽を連想させる大らかな花柄のMoe　Oshikiriの浴衣です。若草色に桜が織り出された半幅帯に可愛い花結びの帯留が今年風です。(アクセサリー別途),"真夏の太陽を連想させる大らかな花柄のMoe　Oshikiriの浴衣です。若草色に桜が織り出された半幅帯に可愛い花結びの帯留が今年風です。(アクセサリー別途)<div style=""padding: 1em;margin-top:10px; border: 1px solid #F48686; background: #FEFCFC;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:1.25em; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,1,"2017-03-14 18:38:41","2017-03-14 18:38:41"
59,1,1,ゆかた(矢絣・桜),,白地にグレーの矢絣、大小の桜模様の淡いトーンが夢のような色彩です。LENA　FUJIIの作品です。SEIKO　MATSUDAの水玉模様の帯で引き締めました。(アクセサリー別途),"白地にグレーの矢絣、大小の桜模様の淡いトーンが夢のような色彩です。LENA　FUJIIの作品です。SEIKO　MATSUDAの水玉模様の帯で引き締めました。(アクセサリー別途)<div style=""padding: 1em;margin-top:10px; border: 1px solid #F48686; background: #FEFCFC;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:1.25em; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,1,"2017-03-14 18:38:41","2017-03-14 18:38:41"
60,1,1,訪問着(黒・市松縞),,粋でモダンな黒地の付け下げです。ラメ地の白い縞の部分は、市松模様になっていて、縫い取りが施されています。色数をおさえたコーディネートにしました。,"粋でモダンな黒地の付け下げです。ラメ地の白い縞の部分は、市松模様になっていて、縫い取りが施されています。色数をおさえたコーディネートにしました。<div style=""padding: 1em;margin-top:10px; border: 1px solid #F48686; background: #FEFCFC;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:1.25em; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,1,"2017-03-14 18:38:41","2017-03-14 18:38:41"
